Mouse,Date,Event,Timestamp,Session
SD2-1,2023-10-27_14h26,No Response,910.66,3.0
SD2-1,2023-10-27_14h26,No Response,960.66,3.0
SD2-1,2023-10-27_14h26,No Response,1040.66,3.0
SD2-1,2023-10-27_14h26,No Response,1199.32,3.0
SD2-1,2023-10-27_14h26,No Response,1279.32,3.0
SD2-1,2023-10-27_14h26,No Response,1395.55,3.0
SD2-1,2023-10-27_14h26,No Response,1504.58,3.0
SD2-1,2023-10-27_14h26,No Response,1627.16,3.0
SD2-1,2023-10-27_14h26,No Response,1758.27,3.0
SD2-1,2023-10-27_14h26,No Response,1838.27,3.0
SD2-1,2023-10-27_14h26,No Response,1918.27,3.0
SD2-1,2023-10-27_14h26,No Response,2047.72,3.0
SD2-1,2023-10-27_14h26,No Response,2310.68,3.0
SD2-1,2023-10-27_14h26,No Response,2375.68,3.0
SD2-1,2023-10-27_14h26,No Response,2524.65,3.0
SD2-1,2023-10-27_14h26,No Response,2640.37,3.0
SD2-1,2023-10-27_14h26,No Response,2705.37,3.0
SD2-1,2023-10-27_14h26,No Response,2770.37,3.0
SD2-1,2023-10-27_14h26,No Response,2820.37,3.0
SD2-1,2023-10-27_14h26,No Response,3014.16,3.0
SD2-1,2023-10-27_14h26,No Response,3137.21,3.0
SD2-1,2023-10-27_14h26,No Response,3401.31,3.0
SD2-1,2023-10-27_14h26,No Response,3466.31,3.0
SD2-1,2023-10-27_14h26,Cue,30.0,3.0
SD2-1,2023-10-27_14h26,Cue,76.76,3.0
SD2-1,2023-10-27_14h26,Cue,126.76,3.0
SD2-1,2023-10-27_14h26,Cue,206.76,3.0
SD2-1,2023-10-27_14h26,Cue,256.76,3.0
SD2-1,2023-10-27_14h26,Cue,336.76,3.0
SD2-1,2023-10-27_14h26,Cue,401.76,3.0
SD2-1,2023-10-27_14h26,Cue,466.76,3.0
SD2-1,2023-10-27_14h26,Cue,548.74,3.0
SD2-1,2023-10-27_14h26,Cue,623.07,3.0
SD2-1,2023-10-27_14h26,Cue,703.07,3.0
SD2-1,2023-10-27_14h26,Cue,760.66,3.0
SD2-1,2023-10-27_14h26,Cue,825.66,3.0
SD2-1,2023-10-27_14h26,Cue,890.66,3.0
SD2-1,2023-10-27_14h26,Cue,940.66,3.0
SD2-1,2023-10-27_14h26,Cue,1020.66,3.0
SD2-1,2023-10-27_14h26,Cue,1070.66,3.0
SD2-1,2023-10-27_14h26,Cue,1123.23,3.0
SD2-1,2023-10-27_14h26,Cue,1179.32,3.0
SD2-1,2023-10-27_14h26,Cue,1259.32,3.0
SD2-1,2023-10-27_14h26,Cue,1309.32,3.0
SD2-1,2023-10-27_14h26,Cue,1375.55,3.0
SD2-1,2023-10-27_14h26,Cue,1425.55,3.0
SD2-1,2023-10-27_14h26,Cue,1484.58,3.0
SD2-1,2023-10-27_14h26,Cue,1564.58,3.0
SD2-1,2023-10-27_14h26,Cue,1607.16,3.0
SD2-1,2023-10-27_14h26,Cue,1687.16,3.0
SD2-1,2023-10-27_14h26,Cue,1738.27,3.0
SD2-1,2023-10-27_14h26,Cue,1818.27,3.0
SD2-1,2023-10-27_14h26,Cue,1898.27,3.0
SD2-1,2023-10-27_14h26,Cue,1963.27,3.0
SD2-1,2023-10-27_14h26,Cue,2027.72,3.0
SD2-1,2023-10-27_14h26,Cue,2077.72,3.0
SD2-1,2023-10-27_14h26,Cue,2123.45,3.0
SD2-1,2023-10-27_14h26,Cue,2200.92,3.0
SD2-1,2023-10-27_14h26,Cue,2290.68,3.0
SD2-1,2023-10-27_14h26,Cue,2355.68,3.0
SD2-1,2023-10-27_14h26,Cue,2435.68,3.0
SD2-1,2023-10-27_14h26,Cue,2504.65,3.0
SD2-1,2023-10-27_14h26,Cue,2554.65,3.0
SD2-1,2023-10-27_14h26,Cue,2620.37,3.0
SD2-1,2023-10-27_14h26,Cue,2685.37,3.0
SD2-1,2023-10-27_14h26,Cue,2750.37,3.0
SD2-1,2023-10-27_14h26,Cue,2800.37,3.0
SD2-1,2023-10-27_14h26,Cue,2850.37,3.0
SD2-1,2023-10-27_14h26,Cue,2914.29,3.0
SD2-1,2023-10-27_14h26,Cue,2994.16,3.0
SD2-1,2023-10-27_14h26,Cue,3044.16,3.0
SD2-1,2023-10-27_14h26,Cue,3117.21,3.0
SD2-1,2023-10-27_14h26,Cue,3182.21,3.0
SD2-1,2023-10-27_14h26,Cue,3260.35,3.0
SD2-1,2023-10-27_14h26,Cue,3339.66,3.0
SD2-1,2023-10-27_14h26,Cue,3381.31,3.0
SD2-1,2023-10-27_14h26,Cue,3446.31,3.0
SD2-1,2023-10-27_14h26,Cue,3526.31,3.0
SD2-1,2023-10-31_15h09,ActiveLever,185.5,4.0
SD2-1,2023-10-31_15h09,ActiveLever,230.48,4.0
SD2-1,2023-10-31_15h09,ActiveLever,366.59,4.0
SD2-1,2023-10-31_15h09,ActiveLever,582.3,4.0
SD2-1,2023-10-31_15h09,ActiveLever,721.7,4.0
SD2-1,2023-10-31_15h09,ActiveLever,844.64,4.0
SD2-1,2023-10-31_15h09,ActiveLever,888.05,4.0
SD2-1,2023-10-31_15h09,ActiveLever,976.87,4.0
SD2-1,2023-10-31_15h09,ActiveLever,1036.51,4.0
SD2-1,2023-10-31_15h09,ActiveLever,1081.81,4.0
SD2-1,2023-10-31_15h09,ActiveLever,1386.5,4.0
SD2-1,2023-10-31_15h09,ActiveLever,1534.67,4.0
SD2-1,2023-10-31_15h09,ActiveLever,1583.75,4.0
SD2-1,2023-10-31_15h09,ActiveLever,1662.09,4.0
SD2-1,2023-10-31_15h09,ActiveLever,1850.53,4.0
SD2-1,2023-10-31_15h09,ActiveLever,2071.91,4.0
SD2-1,2023-10-31_15h09,ActiveLever,2448.13,4.0
SD2-1,2023-10-31_15h09,ActiveLever,2623.59,4.0
SD2-1,2023-10-31_15h09,ActiveLever,2701.69,4.0
SD2-1,2023-10-31_15h09,ActiveLever,3006.49,4.0
SD2-1,2023-10-31_15h09,ActiveLever,3086.55,4.0
SD2-1,2023-10-31_15h09,ActiveLever,3149.19,4.0
SD2-1,2023-10-31_15h09,ActiveLever,3195.49,4.0
SD2-1,2023-10-31_15h09,ActiveLever,3477.67,4.0
SD2-1,2023-10-31_15h09,Lick,186.95,4.0
SD2-1,2023-10-31_15h09,Lick,187.05,4.0
SD2-1,2023-10-31_15h09,Lick,187.15,4.0
SD2-1,2023-10-31_15h09,Lick,187.23,4.0
SD2-1,2023-10-31_15h09,Lick,187.33,4.0
SD2-1,2023-10-31_15h09,Lick,187.43,4.0
SD2-1,2023-10-31_15h09,Lick,187.53,4.0
SD2-1,2023-10-31_15h09,Lick,187.63,4.0
SD2-1,2023-10-31_15h09,Lick,187.74,4.0
SD2-1,2023-10-31_15h09,Lick,187.84,4.0
SD2-1,2023-10-31_15h09,Lick,187.95,4.0
SD2-1,2023-10-31_15h09,Lick,188.06,4.0
SD2-1,2023-10-31_15h09,Lick,188.17,4.0
SD2-1,2023-10-31_15h09,Lick,188.28,4.0
SD2-1,2023-10-31_15h09,Lick,188.39,4.0
SD2-1,2023-10-31_15h09,Lick,188.49,4.0
SD2-1,2023-10-31_15h09,Lick,188.61,4.0
SD2-1,2023-10-31_15h09,Lick,188.71,4.0
SD2-1,2023-10-31_15h09,Lick,188.83,4.0
SD2-1,2023-10-31_15h09,Lick,188.93,4.0
SD2-1,2023-10-31_15h09,Lick,189.05,4.0
SD2-1,2023-10-31_15h09,Lick,189.15,4.0
SD2-1,2023-10-31_15h09,Lick,189.27,4.0
SD2-1,2023-10-31_15h09,Lick,189.38,4.0
SD2-1,2023-10-31_15h09,Lick,189.5,4.0
SD2-1,2023-10-31_15h09,Lick,189.6,4.0
SD2-1,2023-10-31_15h09,Lick,189.74,4.0
SD2-1,2023-10-31_15h09,Lick,189.84,4.0
SD2-1,2023-10-31_15h09,Lick,189.96,4.0
SD2-1,2023-10-31_15h09,Lick,190.07,4.0
SD2-1,2023-10-31_15h09,Lick,190.18,4.0
SD2-1,2023-10-31_15h09,Lick,190.3,4.0
SD2-1,2023-10-31_15h09,Lick,190.41,4.0
SD2-1,2023-10-31_15h09,Lick,190.55,4.0
SD2-1,2023-10-31_15h09,Lick,190.64,4.0
SD2-1,2023-10-31_15h09,Lick,190.77,4.0
SD2-1,2023-10-31_15h09,Lick,190.89,4.0
SD2-1,2023-10-31_15h09,Lick,191.0,4.0
SD2-1,2023-10-31_15h09,Lick,191.11,4.0
SD2-1,2023-10-31_15h09,Lick,191.24,4.0
SD2-1,2023-10-31_15h09,Lick,191.37,4.0
SD2-1,2023-10-31_15h09,Lick,191.48,4.0
SD2-1,2023-10-31_15h09,Lick,191.6,4.0
SD2-1,2023-10-31_15h09,Lick,191.73,4.0
SD2-1,2023-10-31_15h09,Lick,191.84,4.0
SD2-1,2023-10-31_15h09,Lick,191.97,4.0
SD2-1,2023-10-31_15h09,Lick,192.08,4.0
SD2-1,2023-10-31_15h09,Lick,192.2,4.0
SD2-1,2023-10-31_15h09,Lick,192.34,4.0
SD2-1,2023-10-31_15h09,Lick,192.44,4.0
SD2-1,2023-10-31_15h09,Lick,192.56,4.0
SD2-1,2023-10-31_15h09,Lick,192.68,4.0
SD2-1,2023-10-31_15h09,Lick,192.8,4.0
SD2-1,2023-10-31_15h09,Lick,192.92,4.0
SD2-1,2023-10-31_15h09,Lick,193.04,4.0
SD2-1,2023-10-31_15h09,Lick,193.16,4.0
SD2-1,2023-10-31_15h09,Lick,193.29,4.0
SD2-1,2023-10-31_15h09,Lick,193.4,4.0
SD2-1,2023-10-31_15h09,Lick,193.52,4.0
SD2-1,2023-10-31_15h09,Lick,193.64,4.0
SD2-1,2023-10-31_15h09,Lick,193.76,4.0
SD2-1,2023-10-31_15h09,Lick,193.88,4.0
SD2-1,2023-10-31_15h09,Lick,194.0,4.0
SD2-1,2023-10-31_15h09,Lick,194.11,4.0
SD2-1,2023-10-31_15h09,Lick,194.24,4.0
SD2-1,2023-10-31_15h09,Lick,194.37,4.0
SD2-1,2023-10-31_15h09,Lick,194.47,4.0
SD2-1,2023-10-31_15h09,Lick,194.6,4.0
SD2-1,2023-10-31_15h09,Lick,194.72,4.0
SD2-1,2023-10-31_15h09,Lick,194.83,4.0
SD2-1,2023-10-31_15h09,Lick,194.96,4.0
SD2-1,2023-10-31_15h09,Lick,195.08,4.0
SD2-1,2023-10-31_15h09,Lick,195.21,4.0
SD2-1,2023-10-31_15h09,Lick,195.34,4.0
SD2-1,2023-10-31_15h09,Lick,195.45,4.0
SD2-1,2023-10-31_15h09,Lick,231.43,4.0
SD2-1,2023-10-31_15h09,Lick,231.52,4.0
SD2-1,2023-10-31_15h09,Lick,231.61,4.0
SD2-1,2023-10-31_15h09,Lick,231.7,4.0
SD2-1,2023-10-31_15h09,Lick,231.79,4.0
SD2-1,2023-10-31_15h09,Lick,231.89,4.0
SD2-1,2023-10-31_15h09,Lick,232.0,4.0
SD2-1,2023-10-31_15h09,Lick,232.1,4.0
SD2-1,2023-10-31_15h09,Lick,232.2,4.0
SD2-1,2023-10-31_15h09,Lick,232.31,4.0
SD2-1,2023-10-31_15h09,Lick,232.42,4.0
SD2-1,2023-10-31_15h09,Lick,232.53,4.0
SD2-1,2023-10-31_15h09,Lick,232.64,4.0
SD2-1,2023-10-31_15h09,Lick,232.74,4.0
SD2-1,2023-10-31_15h09,Lick,232.85,4.0
SD2-1,2023-10-31_15h09,Lick,232.97,4.0
SD2-1,2023-10-31_15h09,Lick,233.07,4.0
SD2-1,2023-10-31_15h09,Lick,233.18,4.0
SD2-1,2023-10-31_15h09,Lick,233.3,4.0
SD2-1,2023-10-31_15h09,Lick,233.41,4.0
SD2-1,2023-10-31_15h09,Lick,233.52,4.0
SD2-1,2023-10-31_15h09,Lick,233.64,4.0
SD2-1,2023-10-31_15h09,Lick,233.77,4.0
SD2-1,2023-10-31_15h09,Lick,233.87,4.0
SD2-1,2023-10-31_15h09,Lick,233.99,4.0
SD2-1,2023-10-31_15h09,Lick,234.11,4.0
SD2-1,2023-10-31_15h09,Lick,234.23,4.0
SD2-1,2023-10-31_15h09,Lick,234.34,4.0
SD2-1,2023-10-31_15h09,Lick,234.44,4.0
SD2-1,2023-10-31_15h09,Lick,234.58,4.0
SD2-1,2023-10-31_15h09,Lick,234.67,4.0
SD2-1,2023-10-31_15h09,Lick,234.8,4.0
SD2-1,2023-10-31_15h09,Lick,234.91,4.0
SD2-1,2023-10-31_15h09,Lick,235.02,4.0
SD2-1,2023-10-31_15h09,Lick,235.14,4.0
SD2-1,2023-10-31_15h09,Lick,235.26,4.0
SD2-1,2023-10-31_15h09,Lick,236.97,4.0
SD2-1,2023-10-31_15h09,Lick,237.07,4.0
SD2-1,2023-10-31_15h09,Lick,237.17,4.0
SD2-1,2023-10-31_15h09,Lick,237.28,4.0
SD2-1,2023-10-31_15h09,Lick,237.38,4.0
SD2-1,2023-10-31_15h09,Lick,237.51,4.0
SD2-1,2023-10-31_15h09,Lick,237.61,4.0
SD2-1,2023-10-31_15h09,Lick,237.72,4.0
SD2-1,2023-10-31_15h09,Lick,237.83,4.0
SD2-1,2023-10-31_15h09,Lick,237.94,4.0
SD2-1,2023-10-31_15h09,Lick,238.06,4.0
SD2-1,2023-10-31_15h09,Lick,238.16,4.0
SD2-1,2023-10-31_15h09,Lick,238.28,4.0
SD2-1,2023-10-31_15h09,Lick,238.4,4.0
SD2-1,2023-10-31_15h09,Lick,238.52,4.0
SD2-1,2023-10-31_15h09,Lick,238.63,4.0
SD2-1,2023-10-31_15h09,Lick,367.63,4.0
SD2-1,2023-10-31_15h09,Lick,367.72,4.0
SD2-1,2023-10-31_15h09,Lick,367.79,4.0
SD2-1,2023-10-31_15h09,Lick,367.89,4.0
SD2-1,2023-10-31_15h09,Lick,367.99,4.0
SD2-1,2023-10-31_15h09,Lick,368.08,4.0
SD2-1,2023-10-31_15h09,Lick,368.19,4.0
SD2-1,2023-10-31_15h09,Lick,368.28,4.0
SD2-1,2023-10-31_15h09,Lick,368.38,4.0
SD2-1,2023-10-31_15h09,Lick,368.49,4.0
SD2-1,2023-10-31_15h09,Lick,368.59,4.0
SD2-1,2023-10-31_15h09,Lick,368.7,4.0
SD2-1,2023-10-31_15h09,Lick,368.8,4.0
SD2-1,2023-10-31_15h09,Lick,368.9,4.0
SD2-1,2023-10-31_15h09,Lick,369.02,4.0
SD2-1,2023-10-31_15h09,Lick,369.12,4.0
SD2-1,2023-10-31_15h09,Lick,369.23,4.0
SD2-1,2023-10-31_15h09,Lick,375.79,4.0
SD2-1,2023-10-31_15h09,Lick,375.91,4.0
SD2-1,2023-10-31_15h09,Lick,375.98,4.0
SD2-1,2023-10-31_15h09,Lick,376.09,4.0
SD2-1,2023-10-31_15h09,Lick,376.17,4.0
SD2-1,2023-10-31_15h09,Lick,376.28,4.0
SD2-1,2023-10-31_15h09,Lick,376.38,4.0
SD2-1,2023-10-31_15h09,Lick,376.48,4.0
SD2-1,2023-10-31_15h09,Lick,376.58,4.0
SD2-1,2023-10-31_15h09,Lick,583.48,4.0
SD2-1,2023-10-31_15h09,Lick,583.58,4.0
SD2-1,2023-10-31_15h09,Lick,583.67,4.0
SD2-1,2023-10-31_15h09,Lick,583.77,4.0
SD2-1,2023-10-31_15h09,Lick,583.87,4.0
SD2-1,2023-10-31_15h09,Lick,583.97,4.0
SD2-1,2023-10-31_15h09,Lick,584.07,4.0
SD2-1,2023-10-31_15h09,Lick,584.18,4.0
SD2-1,2023-10-31_15h09,Lick,584.29,4.0
SD2-1,2023-10-31_15h09,Lick,584.4,4.0
SD2-1,2023-10-31_15h09,Lick,584.51,4.0
SD2-1,2023-10-31_15h09,Lick,584.61,4.0
SD2-1,2023-10-31_15h09,Lick,584.72,4.0
SD2-1,2023-10-31_15h09,Lick,584.83,4.0
SD2-1,2023-10-31_15h09,Lick,584.95,4.0
SD2-1,2023-10-31_15h09,Lick,585.04,4.0
SD2-1,2023-10-31_15h09,Lick,585.16,4.0
SD2-1,2023-10-31_15h09,Lick,585.27,4.0
SD2-1,2023-10-31_15h09,Lick,585.38,4.0
SD2-1,2023-10-31_15h09,Lick,585.49,4.0
SD2-1,2023-10-31_15h09,Lick,590.96,4.0
SD2-1,2023-10-31_15h09,Lick,591.08,4.0
SD2-1,2023-10-31_15h09,Lick,591.2,4.0
SD2-1,2023-10-31_15h09,Lick,591.5,4.0
SD2-1,2023-10-31_15h09,Lick,591.57,4.0
SD2-1,2023-10-31_15h09,Lick,591.69,4.0
SD2-1,2023-10-31_15h09,Lick,591.79,4.0
SD2-1,2023-10-31_15h09,Lick,591.92,4.0
SD2-1,2023-10-31_15h09,Lick,592.02,4.0
SD2-1,2023-10-31_15h09,Lick,592.12,4.0
SD2-1,2023-10-31_15h09,Lick,592.24,4.0
SD2-1,2023-10-31_15h09,Lick,722.61,4.0
SD2-1,2023-10-31_15h09,Lick,722.72,4.0
SD2-1,2023-10-31_15h09,Lick,722.79,4.0
SD2-1,2023-10-31_15h09,Lick,722.89,4.0
SD2-1,2023-10-31_15h09,Lick,723.0,4.0
SD2-1,2023-10-31_15h09,Lick,723.09,4.0
SD2-1,2023-10-31_15h09,Lick,723.19,4.0
SD2-1,2023-10-31_15h09,Lick,723.29,4.0
SD2-1,2023-10-31_15h09,Lick,723.4,4.0
SD2-1,2023-10-31_15h09,Lick,723.51,4.0
SD2-1,2023-10-31_15h09,Lick,723.62,4.0
SD2-1,2023-10-31_15h09,Lick,723.73,4.0
SD2-1,2023-10-31_15h09,Lick,723.84,4.0
SD2-1,2023-10-31_15h09,Lick,723.95,4.0
SD2-1,2023-10-31_15h09,Lick,724.07,4.0
SD2-1,2023-10-31_15h09,Lick,724.17,4.0
SD2-1,2023-10-31_15h09,Lick,724.29,4.0
SD2-1,2023-10-31_15h09,Lick,724.4,4.0
SD2-1,2023-10-31_15h09,Lick,724.5,4.0
SD2-1,2023-10-31_15h09,Lick,724.62,4.0
SD2-1,2023-10-31_15h09,Lick,724.74,4.0
SD2-1,2023-10-31_15h09,Lick,724.85,4.0
SD2-1,2023-10-31_15h09,Lick,724.97,4.0
SD2-1,2023-10-31_15h09,Lick,725.08,4.0
SD2-1,2023-10-31_15h09,Lick,725.2,4.0
SD2-1,2023-10-31_15h09,Lick,725.31,4.0
SD2-1,2023-10-31_15h09,Lick,725.43,4.0
SD2-1,2023-10-31_15h09,Lick,725.54,4.0
SD2-1,2023-10-31_15h09,Lick,725.66,4.0
SD2-1,2023-10-31_15h09,Lick,725.78,4.0
SD2-1,2023-10-31_15h09,Lick,725.9,4.0
SD2-1,2023-10-31_15h09,Lick,726.03,4.0
SD2-1,2023-10-31_15h09,Lick,726.14,4.0
SD2-1,2023-10-31_15h09,Lick,726.27,4.0
SD2-1,2023-10-31_15h09,Lick,726.38,4.0
SD2-1,2023-10-31_15h09,Lick,726.61,4.0
SD2-1,2023-10-31_15h09,Lick,726.74,4.0
SD2-1,2023-10-31_15h09,Lick,726.86,4.0
SD2-1,2023-10-31_15h09,Lick,726.98,4.0
SD2-1,2023-10-31_15h09,Lick,727.11,4.0
SD2-1,2023-10-31_15h09,Lick,727.23,4.0
SD2-1,2023-10-31_15h09,Lick,727.36,4.0
SD2-1,2023-10-31_15h09,Lick,727.47,4.0
SD2-1,2023-10-31_15h09,Lick,727.59,4.0
SD2-1,2023-10-31_15h09,Lick,730.46,4.0
SD2-1,2023-10-31_15h09,Lick,730.56,4.0
SD2-1,2023-10-31_15h09,Lick,730.66,4.0
SD2-1,2023-10-31_15h09,Lick,730.75,4.0
SD2-1,2023-10-31_15h09,Lick,730.86,4.0
SD2-1,2023-10-31_15h09,Lick,730.98,4.0
SD2-1,2023-10-31_15h09,Lick,731.1,4.0
SD2-1,2023-10-31_15h09,Lick,731.23,4.0
SD2-1,2023-10-31_15h09,Lick,731.39,4.0
SD2-1,2023-10-31_15h09,Lick,731.52,4.0
SD2-1,2023-10-31_15h09,Lick,731.63,4.0
SD2-1,2023-10-31_15h09,Lick,845.74,4.0
SD2-1,2023-10-31_15h09,Lick,845.93,4.0
SD2-1,2023-10-31_15h09,Lick,846.02,4.0
SD2-1,2023-10-31_15h09,Lick,846.11,4.0
SD2-1,2023-10-31_15h09,Lick,846.21,4.0
SD2-1,2023-10-31_15h09,Lick,846.31,4.0
SD2-1,2023-10-31_15h09,Lick,846.41,4.0
SD2-1,2023-10-31_15h09,Lick,846.52,4.0
SD2-1,2023-10-31_15h09,Lick,846.62,4.0
SD2-1,2023-10-31_15h09,Lick,846.72,4.0
SD2-1,2023-10-31_15h09,Lick,846.83,4.0
SD2-1,2023-10-31_15h09,Lick,846.94,4.0
SD2-1,2023-10-31_15h09,Lick,847.04,4.0
SD2-1,2023-10-31_15h09,Lick,847.16,4.0
SD2-1,2023-10-31_15h09,Lick,847.26,4.0
SD2-1,2023-10-31_15h09,Lick,847.37,4.0
SD2-1,2023-10-31_15h09,Lick,847.48,4.0
SD2-1,2023-10-31_15h09,Lick,847.59,4.0
SD2-1,2023-10-31_15h09,Lick,847.7,4.0
SD2-1,2023-10-31_15h09,Lick,847.82,4.0
SD2-1,2023-10-31_15h09,Lick,847.92,4.0
SD2-1,2023-10-31_15h09,Lick,848.04,4.0
SD2-1,2023-10-31_15h09,Lick,848.17,4.0
SD2-1,2023-10-31_15h09,Lick,848.26,4.0
SD2-1,2023-10-31_15h09,Lick,848.38,4.0
SD2-1,2023-10-31_15h09,Lick,1037.2,4.0
SD2-1,2023-10-31_15h09,Lick,1037.45,4.0
SD2-1,2023-10-31_15h09,Lick,1037.56,4.0
SD2-1,2023-10-31_15h09,Lick,1037.66,4.0
SD2-1,2023-10-31_15h09,Lick,1037.76,4.0
SD2-1,2023-10-31_15h09,Lick,1037.86,4.0
SD2-1,2023-10-31_15h09,Lick,1037.96,4.0
SD2-1,2023-10-31_15h09,Lick,1038.06,4.0
SD2-1,2023-10-31_15h09,Lick,1038.17,4.0
SD2-1,2023-10-31_15h09,Lick,1041.88,4.0
SD2-1,2023-10-31_15h09,Lick,1041.98,4.0
SD2-1,2023-10-31_15h09,Lick,1042.01,4.0
SD2-1,2023-10-31_15h09,Lick,1540.51,4.0
SD2-1,2023-10-31_15h09,Lick,1540.56,4.0
SD2-1,2023-10-31_15h09,Lick,1672.17,4.0
SD2-1,2023-10-31_15h09,Lick,2074.68,4.0
SD2-1,2023-10-31_15h09,Lick,2076.15,4.0
SD2-1,2023-10-31_15h09,Lick,2452.61,4.0
SD2-1,2023-10-31_15h09,Lick,2452.65,4.0
SD2-1,2023-10-31_15h09,Lick,2624.44,4.0
SD2-1,2023-10-31_15h09,Lick,2624.54,4.0
SD2-1,2023-10-31_15h09,Lick,2624.74,4.0
SD2-1,2023-10-31_15h09,Lick,2624.82,4.0
SD2-1,2023-10-31_15h09,Lick,2625.05,4.0
SD2-1,2023-10-31_15h09,Lick,2625.16,4.0
SD2-1,2023-10-31_15h09,Lick,2625.28,4.0
SD2-1,2023-10-31_15h09,Lick,2625.39,4.0
SD2-1,2023-10-31_15h09,Lick,2625.52,4.0
SD2-1,2023-10-31_15h09,Lick,2625.63,4.0
SD2-1,2023-10-31_15h09,Lick,2625.75,4.0
SD2-1,2023-10-31_15h09,Lick,2625.87,4.0
SD2-1,2023-10-31_15h09,Lick,2625.99,4.0
SD2-1,2023-10-31_15h09,Lick,2626.11,4.0
SD2-1,2023-10-31_15h09,Lick,2626.22,4.0
SD2-1,2023-10-31_15h09,Lick,2626.34,4.0
SD2-1,2023-10-31_15h09,Lick,2626.47,4.0
SD2-1,2023-10-31_15h09,Lick,2626.58,4.0
SD2-1,2023-10-31_15h09,Lick,2626.71,4.0
SD2-1,2023-10-31_15h09,Lick,2626.83,4.0
SD2-1,2023-10-31_15h09,Lick,2626.95,4.0
SD2-1,2023-10-31_15h09,Lick,2627.07,4.0
SD2-1,2023-10-31_15h09,Lick,2627.21,4.0
SD2-1,2023-10-31_15h09,Lick,2627.32,4.0
SD2-1,2023-10-31_15h09,Lick,3478.72,4.0
SD2-1,2023-10-31_15h09,Lick,3478.82,4.0
SD2-1,2023-10-31_15h09,Lick,3479.02,4.0
SD2-1,2023-10-31_15h09,Lick,3479.12,4.0
SD2-1,2023-10-31_15h09,Lick,3479.23,4.0
SD2-1,2023-10-31_15h09,Lick,3479.34,4.0
SD2-1,2023-10-31_15h09,Lick,3479.45,4.0
SD2-1,2023-10-31_15h09,Lick,3479.56,4.0
SD2-1,2023-10-31_15h09,Lick,3479.68,4.0
SD2-1,2023-10-31_15h09,Lick,3479.8,4.0
SD2-1,2023-10-31_15h09,Lick,3479.91,4.0
SD2-1,2023-10-31_15h09,Lick,3480.03,4.0
SD2-1,2023-10-31_15h09,Lick,3480.15,4.0
SD2-1,2023-10-31_15h09,Lick,3480.27,4.0
SD2-1,2023-10-31_15h09,Lick,3480.41,4.0
SD2-1,2023-10-31_15h09,Lick,3480.5,4.0
SD2-1,2023-10-31_15h09,Lick,3480.63,4.0
SD2-1,2023-10-31_15h09,Lick,3480.76,4.0
SD2-1,2023-10-31_15h09,Lick,3480.86,4.0
SD2-1,2023-10-31_15h09,Lick,3480.99,4.0
SD2-1,2023-10-31_15h09,Lick,3481.11,4.0
SD2-1,2023-10-31_15h09,Lick,3481.36,4.0
SD2-1,2023-10-31_15h09,Lick,3481.49,4.0
SD2-1,2023-10-31_15h09,Lick,3481.62,4.0
SD2-1,2023-10-31_15h09,Lick,3481.74,4.0
SD2-1,2023-10-31_15h09,Lick,3481.86,4.0
SD2-1,2023-10-31_15h09,Lick,3481.99,4.0
SD2-1,2023-10-31_15h09,Lick,3482.15,4.0
SD2-1,2023-10-31_15h09,Lick,3482.25,4.0
SD2-1,2023-10-31_15h09,Lick,3482.38,4.0
SD2-1,2023-10-31_15h09,Lick,3482.53,4.0
SD2-1,2023-10-31_15h09,Lick,3482.65,4.0
SD2-1,2023-10-31_15h09,Lick,3482.79,4.0
SD2-1,2023-10-31_15h09,Lick,3482.92,4.0
SD2-1,2023-10-31_15h09,Lick,3483.05,4.0
SD2-1,2023-10-31_15h09,Lick,3483.29,4.0
SD2-1,2023-10-31_15h09,No Response,50.0,4.0
SD2-1,2023-10-31_15h09,No Response,130.0,4.0
SD2-1,2023-10-31_15h09,No Response,320.48,4.0
SD2-1,2023-10-31_15h09,No Response,441.59,4.0
SD2-1,2023-10-31_15h09,No Response,521.59,4.0
SD2-1,2023-10-31_15h09,No Response,672.3,4.0
SD2-1,2023-10-31_15h09,No Response,796.7,4.0
SD2-1,2023-10-31_15h09,No Response,1156.81,4.0
SD2-1,2023-10-31_15h09,No Response,1236.81,4.0
SD2-1,2023-10-31_15h09,No Response,1286.81,4.0
SD2-1,2023-10-31_15h09,No Response,1351.81,4.0
SD2-1,2023-10-31_15h09,No Response,1461.5,4.0
SD2-1,2023-10-31_15h09,No Response,1722.09,4.0
SD2-1,2023-10-31_15h09,No Response,1802.09,4.0
SD2-1,2023-10-31_15h09,No Response,1940.53,4.0
